0
"[21910.351813777615, 20340.055510360155, 16983.509779184504, 5488.432549593518]"
"[29776.060264868796, 27004.575800687966, 22603.156185376924, 6646.634471706131]"
"[39748.151537575024, 36010.98697407882, 30772.519797265184, 8511.052753136819]"
"[32327.865719856647, 32714.154867698242, 27016.65782308097, 8494.625504795247]"
"[26089.611162859714, 23826.471277615907, 19711.36833459705, 6511.375055927267]"
"[36544.00251440695, 34802.630606198174, 28988.99293745954, 8717.898903259871]"
"[46956.74729984371, 41803.885374986385, 35233.99325655661, 10334.768142012368]"
"[26530.067457828067, 24828.35187876615, 20734.408728430357, 6765.733231414733]"
"[31832.220235368542, 29493.956881002665, 24938.469733957736, 7438.154923904423]"
"[41951.91448060175, 36676.81126877329, 30904.4321291096, 9119.28667809388]"
"[32944.39327569512, 32168.26482658908, 27091.4871743462, 8007.872513955495]"
"[30205.204254679287, 25289.90247962159, 20863.48240862678, 6825.227437593817]"
"[33990.937149842815, 32301.41897881325, 27038.814737898265, 8236.858296732264]"
"[25844.236795899826, 24547.399469555417, 20165.89523563351, 6828.124148405876]"
"[37972.19881378616, 28995.028361593213, 23833.273723250953, 7891.215463686851]"
"[34253.132509365685, 30730.393475693083, 25478.856240045316, 8224.49234592377]"
"[36797.80604959796, 32042.56867559798, 27155.628185529622, 8125.332048021466]"
"[44033.92890059201, 36298.444099211665, 30861.28012757918, 9132.037956849206]"
"[45593.73966941891, 42934.72600199756, 36163.13864607117, 10512.231811412377]"
"[27100.337320343326, 26091.057730260745, 21789.659573909124, 6867.700148828701]"
"[34524.788673385876, 32025.770634363864, 26822.723288860994, 8555.862278524259]"
"[32747.758614150403, 28193.397935070585, 23730.235189087653, 7352.807871875585]"
"[31610.198131080087, 30625.294667506863, 25555.49071948986, 7851.274603640258]"
"[39391.815847895734, 33236.6273485357, 27981.605160581315, 8491.882676188487]"
"[33633.79278091515, 31093.351654070728, 26217.340175495206, 8149.094427896205]"
"[32129.78499858073, 30368.020227353503, 25503.25014950218, 7992.765865357962]"
"[24975.39903404084, 24288.89718373139, 20023.98484492948, 6764.431549383356]"
"[36049.70479185171, 33744.18069188665, 28593.57667685865, 8522.45523930704]"
"[31919.998059254907, 26575.64845596961, 21791.705834308814, 7025.917970619039]"
"[30738.556679407124, 29219.80677929195, 24229.705166212178, 8187.103908586214]"
"[29167.433576252555, 27204.91358536984, 22816.364964509852, 6708.383512094772]"
"[38902.3394348769, 37289.714250624806, 31531.635311712296, 9329.167046466433]"
"[24338.144113968516, 22872.083978087816, 18987.133824799577, 6661.3128468699415]"
"[37653.13342662603, 35448.60978501365, 29823.692389377, 8844.356612259968]"
"[29083.154850639068, 28526.857794432904, 23863.000667364926, 7452.111335871789]"
"[31872.32616710446, 30008.99836086569, 25353.279733832635, 7754.731256218645]"
"[23187.43552521384, 21252.863387636815, 17533.18115292721, 6264.060118078875]"
"[34961.63270165872, 32560.30764667658, 27094.60668427511, 8522.86125725722]"
"[32121.988767511848, 28943.801114991027, 24405.635472133883, 7193.709063912899]"
"[36265.4574861026, 33166.56934542775, 28151.929995945575, 8012.893215947328]"
"[42510.861844647836, 38207.4244934881, 32015.760784524504, 10020.833155799426]"
"[33306.79132782163, 30683.61157145311, 25859.1097940596, 7912.525472512878]"
"[28145.054616329075, 27370.95940630185, 22258.173218970463, 7465.108351183893]"
"[37609.541999669666, 35194.33130621734, 29898.297987586284, 8291.243215673856]"
"[47867.97746281362, 41135.38543854107, 34833.17207083031, 9407.857708689377]"
"[33066.35771269336, 30519.534702305828, 25854.925445564026, 7328.533004535224]"
"[26866.814827594917, 23265.828779291063, 19235.828684704997, 7008.070550620773]"
"[27821.014054063802, 26826.28025850805, 22061.152269987, 7496.442359681119]"
"[25225.979578432547, 25052.119839972307, 20627.594685956723, 6693.44015562973]"
"[40241.90564096653, 34316.13027015148, 28484.948055903573, 9129.897663555961]"
