0
"[191472864.69209492, 191381174.9018577, 190406716.7862436, 384105.77385357476]"
"[191665451.87000853, 191467655.43047553, 190591782.75073615, 365908.50110844045]"
"[193532840.2180592, 193521725.45749247, 192486465.7209925, 394397.83766275947]"
"[188100335.62830296, 187688666.72742474, 186510965.31883478, 395378.3487249054]"
"[182525245.28512242, 182130384.26843542, 181169765.1564298, 377431.81213785044]"
"[185816352.52454165, 185526254.91326845, 184574966.41532144, 371060.50809660775]"
"[183478682.58515453, 183337122.9672882, 182385642.63169208, 354671.1697890061]"
"[189649939.74918965, 189610989.9236501, 188687671.96818104, 369234.7803537928]"
"[192964218.42801362, 193081274.9624575, 192233721.76469478, 378006.90256325575]"
"[193806698.71243414, 193500944.11114705, 192599858.20418182, 388555.5868741237]"
"[191442666.6853068, 191451892.85934478, 190245549.52605242, 374794.2381231388]"
"[193570791.99315795, 193310079.91291657, 192353392.28785425, 378841.0608000966]"
"[186828465.69744015, 186995736.19779024, 185754076.47697702, 371452.5700539905]"
"[189082843.9861001, 188799476.45155028, 188009497.6608822, 377613.7366923975]"
"[194046219.07350153, 193936005.16681266, 193032360.42490807, 370972.7691909397]"
"[201796997.06449893, 201733194.78059542, 201028917.8261058, 376812.37961295334]"
"[190315772.43050748, 190218001.97781745, 189297233.39780656, 377303.4775728191]"
"[191508624.13501105, 191091118.25878397, 190015574.31824175, 397069.90843350586]"
"[179730361.4671508, 179527732.40171358, 178634639.9914415, 368238.31131296925]"
"[190797100.4603347, 190568159.12764087, 189529408.3381988, 372626.39366686717]"
"[187406619.96473518, 187471384.2545145, 186331209.72993803, 380008.6110597453]"
"[188033008.59861898, 187674583.24024177, 186623991.1245676, 386722.9490812002]"
"[187032095.0371588, 186913080.2861237, 185806387.5816066, 375590.24701914925]"
"[184996878.39322162, 184696841.7008904, 183834168.16853693, 392531.92386088753]"
"[178189851.72409913, 177962749.45058838, 177194993.877152, 361963.51454792544]"
"[181937511.5098817, 181902231.65789536, 180906677.29951355, 363560.81039623806]"
"[182669169.3981207, 182432941.3041577, 181472838.46143717, 382627.37720099033]"
"[189153322.22967434, 188870559.4768216, 188103604.9632545, 383199.86881623]"
"[185339926.81557745, 185287013.04271144, 184217803.059717, 382627.08674459276]"
"[182383530.30184284, 182152212.01822343, 181244280.94494343, 381772.2227439352]"
"[191046207.98083818, 191042625.51665676, 189911103.82595006, 385579.19129223644]"
"[197641125.20961735, 197319171.86207014, 196250393.3593219, 390350.15970237245]"
"[190491323.28199533, 190123462.69151878, 188992576.71021673, 387371.084398497]"
"[191423763.95719168, 191227464.55655625, 190141457.10867405, 387553.25659169053]"
"[188160441.2361243, 188184992.5665351, 187254418.80560315, 385112.82723747304]"
"[197026819.01787272, 196949004.99822423, 196058282.19074738, 376201.39564799954]"
"[190952751.37745878, 190762251.13013494, 189796662.42259195, 383724.6927686528]"
"[184517808.0191326, 184074199.10392883, 183170814.9317333, 371563.16527160234]"
"[192319294.47918072, 192294838.2388555, 191383696.59208658, 379517.3293169373]"
"[190414277.1339808, 190148335.3962089, 189187489.46573657, 383026.00200395525]"
"[190828327.84039196, 190539926.01328745, 189789318.871535, 375566.84597376204]"
"[191488556.43821082, 191345921.35257697, 190286012.21906748, 384550.24546148686]"
"[174918743.85950634, 174934761.38876024, 173924279.0336408, 367259.48916706664]"
"[189340688.4999735, 189277452.6728744, 188177447.40158078, 380365.61213506205]"
"[192851385.58986226, 192658558.93599406, 191830378.34091166, 382113.0767104407]"
"[197508728.86876976, 197397601.69052508, 196290663.35169125, 387844.286213263]"
"[190007290.16912186, 189933875.74860168, 189120684.52098572, 373030.6681322773]"
"[193988134.6936819, 194016956.86771446, 192965896.50247663, 366606.17288888234]"
"[181543109.50235468, 181352056.30133286, 180460242.3889481, 371989.41547935177]"
"[182022294.66613406, 181936977.28595173, 180809969.3114671, 387350.1686344881]"
