0
"[12653.431973607867, 12842.49585812472, 10680.136073476455, 3170.0302311669607]"
"[10223.649525328838, 9771.315767126966, 7988.703954418927, 2706.207801596396]"
"[10164.830063472817, 10265.856556103845, 8560.43563300162, 2545.4875230696625]"
"[9089.069020815736, 9609.558640514015, 7731.602368709293, 2629.449293417705]"
"[25033.196323322984, 23936.79025638465, 20316.07821678472, 5538.515993219504]"
"[15245.057795757666, 14617.361564618615, 12098.392356171224, 3762.8429636479523]"
"[16514.35336446241, 16625.330660475593, 13673.65349047318, 4302.4422098386285]"
"[11835.404038859819, 11944.020738828262, 9814.044831263078, 3049.7728495041843]"
"[9911.8092041161, 10210.67543128721, 8108.294648977164, 2809.900477584589]"
"[11497.354492709226, 11976.7344846827, 9625.807242090319, 3206.6409172967005]"
"[25699.563684291305, 25537.741103123146, 21560.105479631584, 5808.4457616539685]"
"[18318.753437767027, 17115.227165621654, 14185.818770117818, 4218.514118769519]"
"[18971.369827465183, 19559.65311241337, 16378.341763065333, 4884.386121254471]"
"[8822.561824244003, 8621.442301846862, 7191.616135364858, 2109.477179917574]"
"[13425.410201787707, 13776.632853945732, 11449.75873267377, 3384.560460523827]"
"[12061.45902658252, 12213.638741200744, 9956.65899383158, 3191.528843866888]"
"[7660.908593333334, 7625.878773643173, 6219.11767953606, 2225.764871861358]"
"[24231.29373594701, 23380.110844134997, 19883.666129188892, 4943.973719574969]"
"[15606.940087139556, 16041.051440962137, 13256.795921567624, 4030.9955152864545]"
"[21457.933524955475, 21486.554423043908, 17981.263849535382, 5062.80130245099]"
"[28389.176052197086, 27581.436061832206, 23682.261443754793, 6018.223586350577]"
"[9070.96685018644, 8515.983897817836, 6633.991102813428, 2721.2969146667624]"
"[15593.054820116029, 16105.857598754255, 13262.292172101146, 4171.431569407981]"
"[6807.950476493852, 6526.423761461253, 5149.66959026297, 2008.992410276981]"
"[13762.769924827524, 13504.468335145637, 11211.04193271255, 3469.716092102204]"
"[18544.264685801347, 18365.18852237194, 15398.77401930229, 4490.188570612749]"
"[11160.713474866148, 10838.427492841283, 8675.807799264867, 2854.9143172711256]"
"[10292.403710322833, 10851.375198699481, 8772.447535327083, 3039.4658609942576]"
"[14887.395391084874, 14611.250241017047, 12079.101315176104, 3655.9999348940573]"
"[12775.600597238366, 12732.696930242128, 10317.186582692188, 3595.5112423098]"
"[13225.316188918656, 13033.996654453718, 10868.552195043943, 3166.376624263048]"
"[16282.050852952423, 15527.360341859936, 13047.194266395554, 3988.4370264468]"
"[16378.49223393785, 16209.271501661633, 13501.759683473603, 4026.551113064175]"
"[19180.356517391483, 18319.195329486854, 15291.253934051341, 4569.842344735228]"
"[20300.66676329392, 20264.495843954028, 17169.255880073328, 4948.775805433225]"
"[28696.135303285653, 27984.26243038505, 23809.867747382174, 6386.964611758571]"
"[17301.645075818466, 17058.33027151144, 14055.93408703495, 4626.923993845099]"
"[18152.62823003728, 18160.332467888882, 15392.848986382029, 4207.722728729189]"
"[15253.234405889789, 16055.416643442068, 13461.740034496335, 3823.94664066853]"
"[16022.868377101542, 17505.208357928976, 14319.192798705508, 4315.374983018211]"
"[14945.769868868778, 14898.912816422815, 12239.829429741352, 3810.0049462593115]"
"[29656.115362269113, 28752.308919215597, 24900.13838894885, 5793.020283854961]"
"[12729.951854725412, 13085.247961396213, 10705.272677552843, 3523.6578721399783]"
"[20584.38941221648, 20133.185453902715, 16987.676373104776, 4555.883725421235]"
"[19947.47725073253, 19327.38388117536, 16123.84434327072, 4165.642999371366]"
"[20664.939355057726, 21027.141356607346, 17528.049533651523, 5352.123859600297]"
"[20778.760637947886, 19877.535552372192, 16659.469238340313, 4777.328553654457]"
"[18649.21598860789, 17879.147622356944, 14963.939704614637, 4336.806158361304]"
"[19239.89611634139, 18787.04652969448, 15833.23672502939, 4647.446900099684]"
"[15720.852366031233, 16053.13696162815, 13447.250005687223, 3951.139303158978]"
